ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2024-12-31T08:15:04.000000000Z,2024-12-31T08:15:04.000000000Z,160,1,29307,C,B,1.2467,1,4,2013,0,0,2013,6BH5
2024-12-31T08:15:12.000000000Z,2024-12-31T08:15:12.000000000Z,160,1,29307,A,A,1.2468,3,4,2014,0,0,2014,6BH5
2024-12-31T08:15:20.000000000Z,2024-12-31T08:15:20.000000000Z,160,1,29307,T,A,1.2466,1,4,2015,0,0,2015,6BH5
2024-12-31T08:15:28.000000000Z,2024-12-31T08:15:28.000000000Z,160,1,29307,R,N,,0,4,2016,0,0,2016,6BH5
2024-12-31T08:15:36.000000000Z,2024-12-31T08:15:36.000000000Z,160,1,29307,T,B,1.2466,1,4,2017,0,0,2017,6BH5
2024-12-31T08:15:44.000000000Z,2024-12-31T08:15:44.000000000Z,160,1,29307,T,A,1.2464,1,4,2018,0,0,2018,6BH5
2024-12-31T08:15:52.000000000Z,2024-12-31T08:15:52.000000000Z,160,1,29307,A,B,1.2463,3,4,2019,0,0,2019,6BH5
2024-12-31T08:16:00.000000000Z,2024-12-31T08:16:00.000000000Z,160,1,29307,A,A,1.2464,1,4,2020,0,0,2020,6BH5
2024-12-31T08:16:08.000000000Z,2024-12-31T08:16:08.000000000Z,160,1,29307,C,B,1.2465,1,4,2021,0,0,2021,6BH5
2024-12-31T08:16:16.000000000Z,2024-12-31T08:16:16.000000000Z,160,1,29307,T,A,1.2463,1,4,2022,0,0,2022,6BH5
2024-12-31T08:16:24.000000000Z,2024-12-31T08:16:24.000000000Z,160,1,29307,C,B,1.2461,1,4,2023,0,0,2023,6BH5
2024-12-31T08:16:32.000000000Z,2024-12-31T08:16:32.000000000Z,160,1,29307,C,A,1.2463,2,4,2024,0,0,2024,6BH5
2024-12-31T08:16:40.000000000Z,2024-12-31T08:16:40.000000000Z,160,1,29307,A,B,1.2461,2,4,2025,0,0,2025,6BH5
2024-12-31T08:16:48.000000000Z,2024-12-31T08:16:48.000000000Z,160,1,29307,C,A,1.2463,3,4,2026,0,0,2026,6BH5
2024-12-31T08:16:56.000000000Z,2024-12-31T08:16:56.000000000Z,160,1,29307,A,A,1.2462,1,4,2027,0,0,2027,6BH5
2024-12-31T08:17:04.000000000Z,2024-12-31T08:17:04.000000000Z,160,1,29307,T,B,1.2463,2,4,2028,0,0,2028,6BH5
2024-12-31T08:17:12.000000000Z,2024-12-31T08:17:12.000000000Z,160,1,29307,R,N,,0,4,2029,0,0,2029,6BH5
2024-12-31T08:17:20.000000000Z,2024-12-31T08:17:20.000000000Z,160,1,29307,F,B,1.2464,2,4,2030,0,0,2030,6BH5
2024-12-31T08:17:28.000000000Z,2024-12-31T08:17:28.000000000Z,160,1,29307,A,B,1.2465,2,4,2031,0,0,2031,6BH5
2024-12-31T08:17:36.000000000Z,2024-12-31T08:17:36.000000000Z,160,1,29307,C,A,1.2465,1,4,2032,0,0,2032,6BH5
2024-12-31T08:17:44.000000000Z,2024-12-31T08:17:44.000000000Z,160,1,29307,T,B,1.2463,1,4,2033,0,0,2033,6BH5
2024-12-31T08:17:52.000000000Z,2024-12-31T08:17:52.000000000Z,160,1,29307,F,A,1.2464,1,4,2034,0,0,2034,6BH5
2024-12-31T08:18:00.000000000Z,2024-12-31T08:18:00.000000000Z,160,1,29307,A,A,1.2465,1,4,2035,0,0,2035,6BH5
2024-12-31T08:18:08.000000000Z,2024-12-31T08:18:08.000000000Z,160,1,29307,T,B,1.2463,5,4,2036,0,0,2036,6BH5
2024-12-31T08:18:16.000000000Z,2024-12-31T08:18:16.000000000Z,160,1,29307,R,N,,0,4,2037,0,0,2037,6BH5
2024-12-31T08:18:24.000000000Z,2024-12-31T08:18:24.000000000Z,160,1,29307,C,B,1.2462,1,4,2038,0,0,2038,6BH5
2024-12-31T08:18:32.000000000Z,2024-12-31T08:18:32.000000000Z,160,1,29307,F,B,1.2461,1,4,2039,0,0,2039,6BH5
2024-12-31T08:18:40.000000000Z,2024-12-31T08:18:40.000000000Z,160,1,29307,A,A,1.2462,2,4,2040,0,0,2040,6BH5
2024-12-31T08:18:48.000000000Z,2024-12-31T08:18:48.000000000Z,160,1,29307,C,A,1.2462,1,4,2041,0,0,2041,6BH5
2024-12-31T08:18:56.000000000Z,2024-12-31T08:18:56.000000000Z,160,1,29307,C,B,1.2464,1,4,2042,0,0,2042,6BH5
2024-12-31T08:19:04.000000000Z,2024-12-31T08:19:04.000000000Z,160,1,29307,T,B,1.2466,1,4,2043,0,0,2043,6BH5
2024-12-31T08:19:12.000000000Z,2024-12-31T08:19:12.000000000Z,160,1,29307,F,A,1.2468,1,4,2044,0,0,2044,6BH5
2024-12-31T08:19:20.000000000Z,2024-12-31T08:19:20.000000000Z,160,1,29307,A,A,1.2467,1,4,2045,0,0,2045,6BH5
2024-12-31T08:19:28.000000000Z,2024-12-31T08:19:28.000000000Z,160,1,29307,A,A,1.2469,2,4,2046,0,0,2046,6BH5
2024-12-31T08:19:36.000000000Z,2024-12-31T08:19:36.000000000Z,160,1,29307,T,A,1.2468,1,4,2047,0,0,2047,6BH5
2024-12-31T08:19:44.000000000Z,2024-12-31T08:19:44.000000000Z,160,1,29307,C,B,1.2468,1,4,2048,0,0,2048,6BH5
2024-12-31T08:19:52.000000000Z,2024-12-31T08:19:52.000000000Z,160,1,29307,F,A,1.2468,1,4,2049,0,0,2049,6BH5
2024-12-31T08:20:00.000000000Z,2024-12-31T08:20:00.000000000Z,160,1,29307,F,B,1.2466,1,4,2050,0,0,2050,6BH5
2024-12-31T08:20:08.000000000Z,2024-12-31T08:20:08.000000000Z,160,1,29307,A,B,1.2468,1,4,2051,0,0,2051,6BH5
2024-12-31T08:20:16.000000000Z,2024-12-31T08:20:16.000000000Z,160,1,29307,A,A,1.2466,1,4,2052,0,0,2052,6BH5
2024-12-31T08:20:24.000000000Z,2024-12-31T08:20:24.000000000Z,160,1,29307,A,B,1.2467,1,4,2053,0,0,2053,6BH5
2024-12-31T08:20:32.000000000Z,2024-12-31T08:20:32.000000000Z,160,1,29307,C,A,1.2468,1,4,2054,0,0,2054,6BH5
2024-12-31T08:20:40.000000000Z,2024-12-31T08:20:40.000000000Z,160,1,29307,A,B,1.2469,1,4,2055,0,0,2055,6BH5
2024-12-31T08:20:48.000000000Z,2024-12-31T08:20:48.000000000Z,160,1,29307,A,A,1.2467,2,4,2056,0,0,2056,6BH5
2024-12-31T08:20:56.000000000Z,2024-12-31T08:20:56.000000000Z,160,1,29307,F,B,1.2467,1,4,2057,0,0,2057,6BH5
2024-12-31T08:21:04.000000000Z,2024-12-31T08:21:04.000000000Z,160,1,29307,F,B,1.2468,2,4,2058,0,0,2058,6BH5
2024-12-31T08:21:12.000000000Z,2024-12-31T08:21:12.000000000Z,160,1,29307,T,A,1.2467,2,4,2059,0,0,2059,6BH5
2024-12-31T08:21:20.000000000Z,2024-12-31T08:21:20.000000000Z,160,1,29307,A,A,1.2467,1,4,2060,0,0,2060,6BH5
2024-12-31T08:21:28.000000000Z,2024-12-31T08:21:28.000000000Z,160,1,29307,A,B,1.2466,2,4,2061,0,0,2061,6BH5
2024-12-31T08:21:36.000000000Z,2024-12-31T08:21:36.000000000Z,160,1,29307,C,B,1.2466,1,4,2062,0,0,2062,6BH5
2024-12-31T08:21:44.000000000Z,2024-12-31T08:21:44.000000000Z,160,1,29307,R,N,,0,4,2063,0,0,2063,6BH5
2024-12-31T08:21:52.000000000Z,2024-12-31T08:21:52.000000000Z,160,1,29307,T,B,1.2468,1,4,2064,0,0,2064,6BH5
2024-12-31T08:22:00.000000000Z,2024-12-31T08:22:00.000000000Z,160,1,29307,A,A,1.2468,1,4,2065,0,0,2065,6BH5
2024-12-31T08:22:08.000000000Z,2024-12-31T08:22:08.000000000Z,160,1,29307,F,B,1.2468,1,4,2066,0,0,2066,6BH5
2024-12-31T08:22:16.000000000Z,2024-12-31T08:22:16.000000000Z,160,1,29307,T,A,1.2468,1,4,2067,0,0,2067,6BH5
2024-12-31T08:22:24.000000000Z,2024-12-31T08:22:24.000000000Z,160,1,29307,T,B,1.2466,1,4,2068,0,0,2068,6BH5
2024-12-31T08:22:32.000000000Z,2024-12-31T08:22:32.000000000Z,160,1,29307,A,A,1.2465,1,4,2069,0,0,2069,6BH5
2024-12-31T08:22:40.000000000Z,2024-12-31T08:22:40.000000000Z,160,1,29307,C,A,1.2465,1,4,2070,0,0,2070,6BH5
2024-12-31T08:22:48.000000000Z,2024-12-31T08:22:48.000000000Z,160,1,29307,R,N,,0,4,2071,0,0,2071,6BH5
2024-12-31T08:22:56.000000000Z,2024-12-31T08:22:56.000000000Z,160,1,29307,A,A,1.2466,1,4,2072,0,0,2072,6BH5
2024-12-31T08:23:04.000000000Z,2024-12-31T08:23:04.000000000Z,160,1,29307,T,B,1.2465,1,4,2073,0,0,2073,6BH5
2024-12-31T08:23:12.000000000Z,2024-12-31T08:23:12.000000000Z,160,1,29307,C,A,1.2464,1,4,2074,0,0,2074,6BH5
2024-12-31T08:23:20.000000000Z,2024-12-31T08:23:20.000000000Z,160,1,29307,A,A,1.2463,1,4,2075,0,0,2075,6BH5
2024-12-31T08:23:28.000000000Z,2024-12-31T08:23:28.000000000Z,160,1,29307,A,A,1.2465,2,4,2076,0,0,2076,6BH5
2024-12-31T08:23:36.000000000Z,2024-12-31T08:23:36.000000000Z,160,1,29307,A,B,1.2465,2,4,2077,0,0,2077,6BH5
2024-12-31T08:23:44.000000000Z,2024-12-31T08:23:44.000000000Z,160,1,29307,C,A,1.2463,1,4,2078,0,0,2078,6BH5
2024-12-31T08:23:52.000000000Z,2024-12-31T08:23:52.000000000Z,160,1,29307,A,B,1.2461,2,4,2079,0,0,2079,6BH5
2024-12-31T08:24:00.000000000Z,2024-12-31T08:24:00.000000000Z,160,1,29307,T,A,1.2463,1,4,2080,0,0,2080,6BH5
2024-12-31T08:24:08.000000000Z,2024-12-31T08:24:08.000000000Z,160,1,29307,A,B,1.2462,1,4,2081,0,0,2081,6BH5
2024-12-31T08:24:16.000000000Z,2024-12-31T08:24:16.000000000Z,160,1,29307,A,B,1.2463,3,4,2082,0,0,2082,6BH5
2024-12-31T08:24:24.000000000Z,2024-12-31T08:24:24.000000000Z,160,1,29307,T,B,1.2461,1,4,2083,0,0,2083,6BH5
2024-12-31T08:24:32.000000000Z,2024-12-31T08:24:32.000000000Z,160,1,29307,C,A,1.2463,3,4,2084,0,0,2084,6BH5
2024-12-31T08:24:40.000000000Z,2024-12-31T08:24:40.000000000Z,160,1,29307,A,B,1.2465,1,4,2085,0,0,2085,6BH5
2024-12-31T08:24:48.000000000Z,2024-12-31T08:24:48.000000000Z,160,1,29307,A,A,1.2465,1,4,2086,0,0,2086,6BH5
2024-12-31T08:24:56.000000000Z,2024-12-31T08:24:56.000000000Z,160,1,29307,A,B,1.2463,1,4,2087,0,0,2087,6BH5
2024-12-31T08:25:04.000000000Z,2024-12-31T08:25:04.000000000Z,160,1,29307,C,B,1.2462,1,4,2088,0,0,2088,6BH5
2024-12-31T08:25:12.000000000Z,2024-12-31T08:25:12.000000000Z,160,1,29307,F,B,1.2462,1,4,2089,0,0,2089,6BH5
2024-12-31T08:25:20.000000000Z,2024-12-31T08:25:20.000000000Z,160,1,29307,T,B,1.2462,1,4,2090,0,0,2090,6BH5
2024-12-31T08:25:28.000000000Z,2024-12-31T08:25:28.000000000Z,160,1,29307,C,A,1.2461,2,4,2091,0,0,2091,6BH5
2024-12-31T08:25:36.000000000Z,2024-12-31T08:25:36.000000000Z,160,1,29307,A,B,1.2459,1,4,2092,0,0,2092,6BH5
2024-12-31T08:25:44.000000000Z,2024-12-31T08:25:44.000000000Z,160,1,29307,T,B,1.2459,1,4,2093,0,0,2093,6BH5
2024-12-31T08:25:52.000000000Z,2024-12-31T08:25:52.000000000Z,160,1,29307,C,A,1.2459,1,4,2094,0,0,2094,6BH5
2024-12-31T08:26:00.000000000Z,2024-12-31T08:26:00.000000000Z,160,1,29307,T,B,1.2458,2,4,2095,0,0,2095,6BH5
2024-12-31T08:26:08.000000000Z,2024-12-31T08:26:08.000000000Z,160,1,29307,T,B,1.2456,1,4,2096,0,0,2096,6BH5
2024-12-31T08:26:16.000000000Z,2024-12-31T08:26:16.000000000Z,160,1,29307,T,B,1.2458,1,4,2097,0,0,2097,6BH5
2024-12-31T08:26:24.000000000Z,2024-12-31T08:26:24.000000000Z,160,1,29307,T,B,1.2458,5,4,2098,0,0,2098,6BH5
2024-12-31T08:26:32.000000000Z,2024-12-31T08:26:32.000000000Z,160,1,29307,A,A,1.2459,1,4,2099,0,0,2099,6BH5
2024-12-31T08:26:40.000000000Z,2024-12-31T08:26:40.000000000Z,160,1,29307,R,N,,0,4,2100,0,0,2100,6BH5
2024-12-31T08:26:48.000000000Z,2024-12-31T08:26:48.000000000Z,160,1,29307,T,B,1.2457,2,4,2101,0,0,2101,6BH5
2024-12-31T08:26:56.000000000Z,2024-12-31T08:26:56.000000000Z,160,1,29307,R,N,,0,4,2102,0,0,2102,6BH5
2024-12-31T08:27:04.000000000Z,2024-12-31T08:27:04.000000000Z,160,1,29307,F,A,1.2455,1,4,2103,0,0,2103,6BH5
2024-12-31T08:27:12.000000000Z,2024-12-31T08:27:12.000000000Z,160,1,29307,C,B,1.2456,1,4,2104,0,0,2104,6BH5
2024-12-31T08:27:20.000000000Z,2024-12-31T08:27:20.000000000Z,160,1,29307,A,A,1.2457,2,4,2105,0,0,2105,6BH5
2024-12-31T08:27:28.000000000Z,2024-12-31T08:27:28.000000000Z,160,1,29307,A,B,1.2456,1,4,2106,0,0,2106,6BH5
2024-12-31T08:27:36.000000000Z,2024-12-31T08:27:36.000000000Z,160,1,29307,T,A,1.2458,3,4,2107,0,0,2107,6BH5
2024-12-31T08:27:44.000000000Z,2024-12-31T08:27:44.000000000Z,160,1,29307,A,A,1.2457,1,4,2108,0,0,2108,6BH5
2024-12-31T08:27:52.000000000Z,2024-12-31T08:27:52.000000000Z,160,1,29307,A,A,1.2459,1,4,2109,0,0,2109,6BH5
2024-12-31T08:28:00.000000000Z,2024-12-31T08:28:00.000000000Z,160,1,29307,C,B,1.2461,1,4,2110,0,0,2110,6BH5
2024-12-31T08:28:08.000000000Z,2024-12-31T08:28:08.000000000Z,160,1,29307,C,A,1.246,2,4,2111,0,0,2111,6BH5
2024-12-31T08:28:16.000000000Z,2024-12-31T08:28:16.000000000Z,160,1,29307,T,B,1.2459,2,4,2112,0,0,2112,6BH5
2024-12-31T08:28:24.000000000Z,2024-12-31T08:28:24.000000000Z,160,1,29307,T,B,1.2459,1,4,2113,0,0,2113,6BH5
2024-12-31T08:28:32.000000000Z,2024-12-31T08:28:32.000000000Z,160,1,29307,C,A,1.246,3,4,2114,0,0,2114,6BH5
2024-12-31T08:28:40.000000000Z,2024-12-31T08:28:40.000000000Z,160,1,29307,A,B,1.246,1,4,2115,0,0,2115,6BH5
2024-12-31T08:28:48.000000000Z,2024-12-31T08:28:48.000000000Z,160,1,29307,C,A,1.2462,1,4,2116,0,0,2116,6BH5
2024-12-31T08:28:56.000000000Z,2024-12-31T08:28:56.000000000Z,160,1,29307,T,B,1.2463,2,4,2117,0,0,2117,6BH5
2024-12-31T08:29:04.000000000Z,2024-12-31T08:29:04.000000000Z,160,1,29307,A,B,1.2462,2,4,2118,0,0,2118,6BH5
2024-12-31T08:29:12.000000000Z,2024-12-31T08:29:12.000000000Z,160,1,29307,C,A,1.246,2,4,2119,0,0,2119,6BH5
2024-12-31T08:29:20.000000000Z,2024-12-31T08:29:20.000000000Z,160,1,29307,R,N,,0,4,2120,0,0,2120,6BH5
2024-12-31T08:29:28.000000000Z,2024-12-31T08:29:28.000000000Z,160,1,29307,T,A,1.246,1,4,2121,0,0,2121,6BH5
2024-12-31T08:29:36.000000000Z,2024-12-31T08:29:36.000000000Z,160,1,29307,C,A,1.2461,1,4,2122,0,0,2122,6BH5
2024-12-31T08:29:44.000000000Z,2024-12-31T08:29:44.000000000Z,160,1,29307,A,B,1.246,3,4,2123,0,0,2123,6BH5
2024-12-31T08:29:52.000000000Z,2024-12-31T08:29:52.000000000Z,160,1,29307,A,B,1.2459,1,4,2124,0,0,2124,6BH5
2024-12-31T08:30:00.000000000Z,2024-12-31T08:30:00.000000000Z,160,1,29307,A,B,1.2457,1,4,2125,0,0,2125,6BH5
2024-12-31T08:30:08.000000000Z,2024-12-31T08:30:08.000000000Z,160,1,29307,A,A,1.2458,1,4,2126,0,0,2126,6BH5
2024-12-31T08:30:16.000000000Z,2024-12-31T08:30:16.000000000Z,160,1,29307,A,B,1.2456,1,4,2127,0,0,2127,6BH5
2024-12-31T08:30:24.000000000Z,2024-12-31T08:30:24.000000000Z,160,1,29307,A,A,1.2457,2,4,2128,0,0,2128,6BH5
2024-12-31T08:30:32.000000000Z,2024-12-31T08:30:32.000000000Z,160,1,29307,T,B,1.2457,1,4,2129,0,0,2129,6BH5
2024-12-31T08:30:40.000000000Z,2024-12-31T08:30:40.000000000Z,160,1,29307,C,A,1.2458,2,4,2130,0,0,2130,6BH5
2024-12-31T08:30:48.000000000Z,2024-12-31T08:30:48.000000000Z,160,1,29307,A,B,1.2458,1,4,2131,0,0,2131,6BH5
2024-12-31T08:30:56.000000000Z,2024-12-31T08:30:56.000000000Z,160,1,29307,A,B,1.2456,1,4,2132,0,0,2132,6BH5
2024-12-31T08:31:04.000000000Z,2024-12-31T08:31:04.000000000Z,160,1,29307,T,A,1.2457,1,4,2133,0,0,2133,6BH5
2024-12-31T08:31:12.000000000Z,2024-12-31T08:31:12.000000000Z,160,1,29307,C,B,1.2455,1,4,2134,0,0,2134,6BH5
2024-12-31T08:31:20.000000000Z,2024-12-31T08:31:20.000000000Z,160,1,29307,F,A,1.2455,1,4,2135,0,0,2135,6BH5
2024-12-31T08:31:28.000000000Z,2024-12-31T08:31:28.000000000Z,160,1,29307,C,B,1.2454,1,4,2136,0,0,2136,6BH5
2024-12-31T08:31:36.000000000Z,2024-12-31T08:31:36.000000000Z,160,1,29307,A,B,1.2455,1,4,2137,0,0,2137,6BH5
2024-12-31T08:31:44.000000000Z,2024-12-31T08:31:44.000000000Z,160,1,29307,C,A,1.2457,1,4,2138,0,0,2138,6BH5
2024-12-31T08:31:52.000000000Z,2024-12-31T08:31:52.000000000Z,160,1,29307,F,A,1.2457,1,4,2139,0,0,2139,6BH5
2024-12-31T08:32:00.000000000Z,2024-12-31T08:32:00.000000000Z,160,1,29307,F,B,1.2457,1,4,2140,0,0,2140,6BH5
2024-12-31T08:32:08.000000000Z,2024-12-31T08:32:08.000000000Z,160,1,29307,A,B,1.2458,1,4,2141,0,0,2141,6BH5
2024-12-31T08:32:16.000000000Z,2024-12-31T08:32:16.000000000Z,160,1,29307,C,B,1.2456,1,4,2142,0,0,2142,6BH5
2024-12-31T08:32:24.000000000Z,2024-12-31T08:32:24.000000000Z,160,1,29307,A,B,1.2458,2,4,2143,0,0,2143,6BH5
2024-12-31T08:32:32.000000000Z,2024-12-31T08:32:32.000000000Z,160,1,29307,C,B,1.2457,1,4,2144,0,0,2144,6BH5
2024-12-31T08:32:40.000000000Z,2024-12-31T08:32:40.000000000Z,160,1,29307,T,B,1.2459,2,4,2145,0,0,2145,6BH5
2024-12-31T08:32:48.000000000Z,2024-12-31T08:32:48.000000000Z,160,1,29307,A,A,1.246,2,4,2146,0,0,2146,6BH5
2024-12-31T08:32:56.000000000Z,2024-12-31T08:32:56.000000000Z,160,1,29307,C,A,1.2461,1,4,2147,0,0,2147,6BH5
2024-12-31T08:33:04.000000000Z,2024-12-31T08:33:04.000000000Z,160,1,29307,C,A,1.2462,2,4,2148,0,0,2148,6BH5
2024-12-31T08:33:12.000000000Z,2024-12-31T08:33:12.000000000Z,160,1,29307,C,B,1.2462,1,4,2149,0,0,2149,6BH5
2024-12-31T08:33:20.000000000Z,2024-12-31T08:33:20.000000000Z,160,1,29307,T,B,1.2462,2,4,2150,0,0,2150,6BH5
2024-12-31T08:33:28.000000000Z,2024-12-31T08:33:28.000000000Z,160,1,29307,A,B,1.246,2,4,2151,0,0,2151,6BH5
2024-12-31T08:33:36.000000000Z,2024-12-31T08:33:36.000000000Z,160,1,29307,C,A,1.2461,1,4,2152,0,0,2152,6BH5
2024-12-31T08:33:44.000000000Z,2024-12-31T08:33:44.000000000Z,160,1,29307,A,A,1.2462,1,4,2153,0,0,2153,6BH5
2024-12-31T08:33:52.000000000Z,2024-12-31T08:33:52.000000000Z,160,1,29307,C,B,1.2464,1,4,2154,0,0,2154,6BH5
2024-12-31T08:34:00.000000000Z,2024-12-31T08:34:00.000000000Z,160,1,29307,R,N,,0,4,2155,0,0,2155,6BH5
2024-12-31T08:34:08.000000000Z,2024-12-31T08:34:08.000000000Z,160,1,29307,A,A,1.2462,1,4,2156,0,0,2156,6BH5
2024-12-31T08:34:16.000000000Z,2024-12-31T08:34:16.000000000Z,160,1,29307,R,N,,0,4,2157,0,0,2157,6BH5
2024-12-31T08:34:24.000000000Z,2024-12-31T08:34:24.000000000Z,160,1,29307,T,A,1.2462,1,4,2158,0,0,2158,6BH5
2024-12-31T08:34:32.000000000Z,2024-12-31T08:34:32.000000000Z,160,1,29307,C,B,1.2461,1,4,2159,0,0,2159,6BH5
2024-12-31T08:34:40.000000000Z,2024-12-31T08:34:40.000000000Z,160,1,29307,T,B,1.246,5,4,2160,0,0,2160,6BH5
2024-12-31T08:34:48.000000000Z,2024-12-31T08:34:48.000000000Z,160,1,29307,A,B,1.2461,2,4,2161,0,0,2161,6BH5
2024-12-31T08:34:56.000000000Z,2024-12-31T08:34:56.000000000Z,160,1,29307,F,A,1.2461,1,4,2162,0,0,2162,6BH5
2024-12-31T08:35:04.000000000Z,2024-12-31T08:35:04.000000000Z,160,1,29307,R,N,,0,4,2163,0,0,2163,6BH5
2024-12-31T08:35:12.000000000Z,2024-12-31T08:35:12.000000000Z,160,1,29307,A,B,1.246,1,4,2164,0,0,2164,6BH5
2024-12-31T08:35:20.000000000Z,2024-12-31T08:35:20.000000000Z,160,1,29307,R,N,,0,4,2165,0,0,2165,6BH5
2024-12-31T08:35:28.000000000Z,2024-12-31T08:35:28.000000000Z,160,1,29307,A,A,1.246,2,4,2166,0,0,2166,6BH5
2024-12-31T08:35:36.000000000Z,2024-12-31T08:35:36.000000000Z,160,1,29307,F,B,1.2461,1,4,2167,0,0,2167,6BH5
2024-12-31T08:35:44.000000000Z,2024-12-31T08:35:44.000000000Z,160,1,29307,A,A,1.2459,1,4,2168,0,0,2168,6BH5
2024-12-31T08:35:52.000000000Z,2024-12-31T08:35:52.000000000Z,160,1,29307,T,A,1.2461,2,4,2169,0,0,2169,6BH5
2024-12-31T08:36:00.000000000Z,2024-12-31T08:36:00.000000000Z,160,1,29307,C,B,1.2461,3,4,2170,0,0,2170,6BH5
2024-12-31T08:36:08.000000000Z,2024-12-31T08:36:08.000000000Z,160,1,29307,T,A,1.2461,1,4,2171,0,0,2171,6BH5
2024-12-31T08:36:16.000000000Z,2024-12-31T08:36:16.000000000Z,160,1,29307,A,B,1.2462,1,4,2172,0,0,2172,6BH5
2024-12-31T08:36:24.000000000Z,2024-12-31T08:36:24.000000000Z,160,1,29307,T,A,1.2463,1,4,2173,0,0,2173,6BH5
2024-12-31T08:36:32.000000000Z,2024-12-31T08:36:32.000000000Z,160,1,29307,T,A,1.2461,1,4,2174,0,0,2174,6BH5
2024-12-31T08:36:40.000000000Z,2024-12-31T08:36:40.000000000Z,160,1,29307,A,B,1.2462,5,4,2175,0,0,2175,6BH5
2024-12-31T08:36:48.000000000Z,2024-12-31T08:36:48.000000000Z,160,1,29307,F,A,1.2461,1,4,2176,0,0,2176,6BH5
2024-12-31T08:36:56.000000000Z,2024-12-31T08:36:56.000000000Z,160,1,29307,A,B,1.2463,1,4,2177,0,0,2177,6BH5
2024-12-31T08:37:04.000000000Z,2024-12-31T08:37:04.000000000Z,160,1,29307,A,B,1.2464,2,4,2178,0,0,2178,6BH5
2024-12-31T08:37:12.000000000Z,2024-12-31T08:37:12.000000000Z,160,1,29307,C,A,1.2463,2,4,2179,0,0,2179,6BH5
2024-12-31T08:37:20.000000000Z,2024-12-31T08:37:20.000000000Z,160,1,29307,T,B,1.2464,10,4,2180,0,0,2180,6BH5
2024-12-31T08:37:28.000000000Z,2024-12-31T08:37:28.000000000Z,160,1,29307,C,B,1.2463,1,4,2181,0,0,2181,6BH5
2024-12-31T08:37:36.000000000Z,2024-12-31T08:37:36.000000000Z,160,1,29307,C,B,1.2461,1,4,2182,0,0,2182,6BH5
2024-12-31T08:37:44.000000000Z,2024-12-31T08:37:44.000000000Z,160,1,29307,T,B,1.2463,1,4,2183,0,0,2183,6BH5
2024-12-31T08:37:52.000000000Z,2024-12-31T08:37:52.000000000Z,160,1,29307,T,B,1.2464,1,4,2184,0,0,2184,6BH5
2024-12-31T08:38:00.000000000Z,2024-12-31T08:38:00.000000000Z,160,1,29307,R,N,,0,4,2185,0,0,2185,6BH5
2024-12-31T08:38:08.000000000Z,2024-12-31T08:38:08.000000000Z,160,1,29307,R,N,,0,4,2186,0,0,2186,6BH5
2024-12-31T08:38:16.000000000Z,2024-12-31T08:38:16.000000000Z,160,1,29307,A,B,1.2462,1,4,2187,0,0,2187,6BH5
2024-12-31T08:38:24.000000000Z,2024-12-31T08:38:24.000000000Z,160,1,29307,T,A,1.2464,2,4,2188,0,0,2188,6BH5
2024-12-31T08:38:32.000000000Z,2024-12-31T08:38:32.000000000Z,160,1,29307,A,A,1.2462,1,4,2189,0,0,2189,6BH5
2024-12-31T08:38:40.000000000Z,2024-12-31T08:38:40.000000000Z,160,1,29307,C,B,1.2461,2,4,2190,0,0,2190,6BH5
2024-12-31T08:38:48.000000000Z,2024-12-31T08:38:48.000000000Z,160,1,29307,T,A,1.2461,1,4,2191,0,0,2191,6BH5
2024-12-31T08:38:56.000000000Z,2024-12-31T08:38:56.000000000Z,160,1,29307,F,A,1.2461,2,4,2192,0,0,2192,6BH5
2024-12-31T08:39:04.000000000Z,2024-12-31T08:39:04.000000000Z,160,1,29307,C,B,1.2461,1,4,2193,0,0,2193,6BH5
2024-12-31T08:39:12.000000000Z,2024-12-31T08:39:12.000000000Z,160,1,29307,R,N,,0,4,2194,0,0,2194,6BH5
2024-12-31T08:39:20.000000000Z,2024-12-31T08:39:20.000000000Z,160,1,29307,A,B,1.2458,1,4,2195,0,0,2195,6BH5
2024-12-31T08:39:28.000000000Z,2024-12-31T08:39:28.000000000Z,160,1,29307,F,A,1.2457,1,4,2196,0,0,2196,6BH5
2024-12-31T08:39:36.000000000Z,2024-12-31T08:39:36.000000000Z,160,1,29307,F,A,1.2459,2,4,2197,0,0,2197,6BH5
2024-12-31T08:39:44.000000000Z,2024-12-31T08:39:44.000000000Z,160,1,29307,F,B,1.2457,1,4,2198,0,0,2198,6BH5
2024-12-31T08:39:52.000000000Z,2024-12-31T08:39:52.000000000Z,160,1,29307,C,B,1.2458,1,4,2199,0,0,2199,6BH5
2024-12-31T08:40:00.000000000Z,2024-12-31T08:40:00.000000000Z,160,1,29307,C,A,1.2459,2,4,2200,0,0,2200,6BH5
2024-12-31T08:40:08.000000000Z,2024-12-31T08:40:08.000000000Z,160,1,29307,F,A,1.246,2,4,2201,0,0,2201,6BH5
2024-12-31T08:40:16.000000000Z,2024-12-31T08:40:16.000000000Z,160,1,29307,C,A,1.2462,1,4,2202,0,0,2202,6BH5
2024-12-31T08:40:24.000000000Z,2024-12-31T08:40:24.000000000Z,160,1,29307,A,A,1.2461,1,4,2203,0,0,2203,6BH5
